longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.26,37.86,35.0,5161.0,1744.0,3276.0,1742.0,1.6307,253600.0
-122.26,37.82,31.0,4596.0,1331.0,2048.0,1180.0,2.8345,183800.0
-122.26,37.8,36.0,5329.0,2477.0,3469.0,2323.0,2.0096,130000.0
-122.27,37.77,23.0,5679.0,1270.0,2690.0,1151.0,4.7695,291700.0
-122.27,37.56,5.0,4921.0,1179.0,1810.0,1073.0,5.6936,322200.0
-122.28,37.78,29.0,5154.0,1394.0,3741.0,1273.0,2.5762,173400.0
-122.28,37.54,24.0,5114.0,1357.0,3169.0,1268.0,3.9699,293200.0
-122.28,37.53,15.0,5417.0,1199.0,2593.0,1098.0,4.8047,438000.0
-122.3,37.9,15.0,5083.0,1212.0,2420.0,1146.0,4.5824,256100.0
-122.35,37.58,30.0,5039.0,1564.0,2129.0,1536.0,3.3469,345000.0
-122.37,40.6,7.0,5178.0,1336.0,2557.0,1283.0,2.4079,111400.0
-122.37,37.59,39.0,4645.0,1196.0,2156.0,1113.0,3.4412,353800.0
-122.39,37.8,25.0,4561.0,1474.0,1525.0,1169.0,4.5581,500001.0
-122.41,37.81,31.0,3991.0,1311.0,2305.0,1201.0,1.8981,500001.0
-122.41,37.8,52.0,3260.0,1535.0,3260.0,1457.0,0.9,500001.0
-122.41,37.79,52.0,3610.0,1286.0,1504.0,1047.0,3.2059,500001.0
-122.42,37.79,52.0,3511.0,1232.0,2452.0,1131.0,2.5013,275000.0
-122.42,37.79,52.0,2737.0,1241.0,1761.0,1029.0,1.8068,225000.0
-122.42,37.79,48.0,4506.0,1342.0,1980.0,1239.0,4.0156,500001.0
-122.42,37.77,52.0,4226.0,1315.0,2619.0,1242.0,2.5755,325000.0
-122.44,37.76,30.0,5089.0,1210.0,1935.0,1139.0,4.6053,386100.0
-122.44,37.75,28.0,4930.0,1381.0,2232.0,1321.0,4.3232,316200.0
-122.44,37.75,21.0,5457.0,1247.0,2304.0,1180.0,4.5469,409700.0
-122.45,37.76,31.0,5283.0,1330.0,2659.0,1269.0,3.5744,500000.0
-122.48,37.7,33.0,4492.0,1583.0,3477.0,1537.0,3.0546,297900.0
-122.48,37.7,33.0,4167.0,1398.0,2923.0,1314.0,3.049,307000.0
-122.69,38.36,6.0,5496.0,1374.0,2502.0,1189.0,2.4827,177500.0
-122.7,38.39,16.0,4922.0,1211.0,2557.0,1088.0,2.0915,168100.0
-114.59,33.61,34.0,4789.0,1175.0,3134.0,1056.0,2.1782,58400.0
-115.22,33.54,18.0,1706.0,397.0,3424.0,283.0,1.625,53500.0
-115.5,32.68,18.0,3631.0,913.0,3565.0,924.0,1.5931,88400.0
-116.01,33.51,24.0,2985.0,958.0,4042.0,905.0,1.7344,66400.0
-116.17,33.67,18.0,3585.0,800.0,3873.0,788.0,2.5714,65900.0
-116.21,33.71,19.0,3114.0,787.0,3157.0,772.0,1.7083,82200.0
-116.97,32.56,23.0,1262.0,294.0,5176.0,275.0,2.5625,153300.0
-116.98,32.85,12.0,3570.0,713.0,3321.0,666.0,4.0882,134500.0
-117.02,32.73,22.0,5201.0,865.0,3280.0,817.0,4.7952,141400.0
-117.04,32.71,28.0,5274.0,991.0,3727.0,961.0,3.57,109800.0
-117.06,32.56,5.0,2706.0,925.0,3148.0,855.0,1.7301,125000.0
-117.06,32.55,5.0,3223.0,940.0,3284.0,854.0,1.4384,108800.0
-117.07,32.56,9.0,3648.0,895.0,3293.0,840.0,3.0992,142600.0
-117.08,32.68,19.0,3635.0,1078.0,3127.0,1098.0,1.324,122600.0
-117.11,32.82,16.0,3980.0,682.0,3174.0,647.0,2.6607,175000.0
-117.18,32.78,21.0,4185.0,1018.0,3122.0,993.0,3.0481,210000.0
-117.22,33.93,14.0,5104.0,1026.0,3513.0,972.0,3.2148,117000.0
-117.25,34.06,23.0,4503.0,1156.0,3264.0,937.0,1.9821,93000.0
-117.27,34.42,9.0,5643.0,1005.0,3166.0,957.0,3.2077,93300.0
-117.31,34.43,16.0,5130.0,1172.0,3126.0,1046.0,1.6784,71900.0
-117.35,34.12,22.0,5640.0,889.0,3157.0,887.0,4.1581,126500.0
-117.39,34.12,7.0,5059.0,780.0,3253.0,801.0,4.9196,140500.0
-117.4,34.06,17.0,5451.0,1008.0,3533.0,940.0,3.9191,101600.0
-117.44,34.08,15.0,5024.0,992.0,3208.0,981.0,3.6025,116400.0
-117.45,34.1,9.0,4288.0,1017.0,3156.0,900.0,2.7827,105800.0
-117.46,34.09,8.0,4711.0,963.0,3310.0,988.0,3.5488,101600.0
-117.73,34.08,28.0,5173.0,1069.0,3502.0,954.0,3.8438,130800.0
-117.73,34.04,26.0,3827.0,814.0,3367.0,810.0,3.15,129700.0
-117.74,34.03,27.0,3623.0,809.0,3712.0,754.0,3.4609,123300.0
-117.76,34.05,36.0,3839.0,1004.0,4711.0,942.0,2.3859,116200.0
-117.85,33.74,26.0,2589.0,1003.0,5756.0,983.0,2.1992,170800.0
-117.85,33.73,28.0,1499.0,574.0,3328.0,595.0,2.4539,115000.0
-117.86,33.75,6.0,1565.0,599.0,3157.0,629.0,2.9271,123200.0
-117.86,33.75,13.0,1632.0,598.0,3356.0,659.0,1.5054,137500.0
-117.86,33.74,38.0,2415.0,642.0,3242.0,599.0,3.425,165600.0
-117.86,33.73,30.0,2651.0,572.0,3249.0,552.0,3.7202,182100.0
-117.87,33.74,31.0,2338.0,652.0,3289.0,631.0,2.6734,158500.0
-117.88,34.0,21.0,5459.0,1086.0,3394.0,1087.0,3.6308,192100.0
-117.88,33.75,34.0,3004.0,673.0,5477.0,640.0,2.8342,187200.0
-117.88,33.74,25.0,1799.0,557.0,3416.0,538.0,3.0083,163500.0
-117.88,33.74,19.0,2261.0,642.0,3545.0,635.0,2.5224,148500.0
-117.88,33.73,33.0,2291.0,594.0,3232.0,589.0,3.2037,163500.0
-117.89,34.01,23.0,4535.0,955.0,3881.0,930.0,3.6275,154100.0
-117.89,33.72,25.0,4343.0,847.0,3872.0,850.0,4.65,197800.0
-117.9,33.76,26.0,2678.0,702.0,3262.0,685.0,3.6953,176800.0
-117.9,33.74,24.0,2932.0,955.0,5516.0,911.0,2.7535,111000.0
-117.9,33.74,24.0,1435.0,494.0,3171.0,504.0,3.0833,151700.0
-117.9,33.73,32.0,2930.0,833.0,5116.0,854.0,3.7147,164100.0
-117.9,33.72,33.0,2613.0,562.0,3150.0,543.0,4.3899,180700.0
-117.91,33.78,26.0,4297.0,1037.0,3596.0,967.0,3.045,184000.0
-117.91,33.75,8.0,2346.0,679.0,3842.0,674.0,3.0635,160000.0
-117.92,34.01,35.0,3055.0,634.0,3738.0,615.0,3.375,127200.0
-117.92,33.77,28.0,3614.0,960.0,3282.0,889.0,3.522,190300.0
-117.92,33.74,24.0,5321.0,1063.0,4011.0,1047.0,4.3882,189300.0
-117.93,34.57,5.0,5613.0,1060.0,3569.0,999.0,3.1946,132700.0
-117.93,34.01,23.0,3188.0,836.0,3883.0,840.0,2.1863,157600.0
-117.93,33.76,24.0,3202.0,703.0,3308.0,714.0,4.1577,174100.0
-117.93,33.76,17.0,3341.0,803.0,3381.0,825.0,3.371,161800.0
-117.94,34.02,27.0,5026.0,955.0,3899.0,930.0,3.871,162900.0
-117.94,33.75,30.0,5268.0,1093.0,4480.0,1050.0,4.015,186700.0
-117.94,33.74,24.0,4248.0,840.0,3118.0,798.0,4.2222,207200.0
-117.96,34.1,35.0,4036.0,904.0,3878.0,846.0,3.2957,141600.0
-117.96,34.08,33.0,4151.0,850.0,3563.0,848.0,3.1912,159900.0
-117.97,34.09,27.0,3569.0,761.0,3339.0,762.0,4.1304,160500.0
-117.98,34.08,17.0,3640.0,830.0,3537.0,807.0,3.4784,152200.0
-117.98,34.07,15.0,3543.0,888.0,3131.0,823.0,3.0184,139400.0
-117.99,34.04,30.0,4468.0,959.0,4027.0,938.0,3.185,168300.0
-117.99,33.81,23.0,3284.0,795.0,3257.0,758.0,2.4526,182900.0
-118.02,34.07,21.0,3245.0,959.0,3528.0,887.0,2.3236,156300.0
-118.02,34.06,26.0,2929.0,970.0,3792.0,817.0,2.2577,173800.0
-118.02,33.94,23.0,4815.0,1081.0,3232.0,1016.0,3.488,191800.0
-118.03,34.06,27.0,2510.0,783.0,3481.0,726.0,2.4875,157800.0
-118.03,34.06,24.0,2469.0,731.0,3818.0,712.0,2.5445,151400.0
-118.03,34.06,24.0,2343.0,834.0,3537.0,824.0,2.1094,135200.0
-118.05,34.07,32.0,4492.0,1075.0,4119.0,1035.0,3.2373,183100.0
-118.06,34.06,28.0,2127.0,625.0,3160.0,620.0,2.5763,173900.0
-118.06,33.91,24.0,4880.0,1044.0,4516.0,1050.0,4.1387,157700.0
-118.07,33.83,17.0,4822.0,1168.0,3868.0,1117.0,2.5978,142900.0
-118.08,33.82,30.0,2636.0,652.0,3412.0,649.0,2.8095,118300.0
-118.09,34.06,38.0,3230.0,840.0,3485.0,827.0,2.629,171600.0
-118.1,34.07,36.0,3661.0,956.0,3816.0,931.0,2.5104,185000.0
-118.1,34.07,33.0,3437.0,1081.0,3817.0,1042.0,2.25,203700.0
-118.13,34.03,31.0,4267.0,1070.0,3176.0,1071.0,3.0212,208200.0
-118.15,33.98,17.0,3361.0,925.0,3264.0,914.0,2.2813,145600.0
-118.15,33.89,30.0,4426.0,995.0,4196.0,921.0,3.274,148300.0
-118.16,33.97,30.0,2419.0,715.0,3208.0,719.0,2.1743,176000.0
-118.17,34.09,33.0,2907.0,797.0,3212.0,793.0,2.2348,146600.0
-118.17,33.97,31.0,3388.0,1059.0,3558.0,957.0,2.4049,159000.0
-118.17,33.96,29.0,2913.0,787.0,3803.0,740.0,2.5556,146500.0
-118.17,33.96,25.0,3297.0,1066.0,5027.0,1041.0,2.2817,164200.0
-118.17,33.9,12.0,3653.0,993.0,3215.0,854.0,2.8681,114200.0
-118.17,33.89,11.0,3605.0,880.0,3637.0,873.0,2.6328,160700.0
-118.17,33.78,44.0,2364.0,746.0,3184.0,672.0,1.918,147500.0
-118.17,33.78,29.0,2920.0,962.0,3580.0,772.0,1.7393,140200.0
-118.18,34.05,38.0,3272.0,731.0,3299.0,726.0,2.8295,126500.0
-118.18,34.02,37.0,2631.0,734.0,3228.0,701.0,2.15,132200.0
-118.19,34.02,44.0,2702.0,770.0,3260.0,721.0,2.3575,144800.0
-118.19,33.96,28.0,3507.0,969.0,3740.0,970.0,2.0162,142000.0
-118.19,33.89,38.0,4018.0,986.0,3702.0,927.0,2.9293,113600.0
-118.19,33.79,30.0,3107.0,994.0,3543.0,850.0,1.9387,141700.0
-118.2,34.11,46.0,3659.0,1068.0,4153.0,993.0,2.5211,162900.0
-118.2,33.98,30.0,2369.0,753.0,3259.0,770.0,2.1964,158500.0
-118.2,33.79,25.0,2851.0,968.0,3744.0,906.0,2.0675,116700.0
-118.21,34.08,26.0,2574.0,807.0,3163.0,802.0,1.9495,173200.0
-118.21,34.05,28.0,1841.0,809.0,3199.0,727.0,1.6319,151600.0
-118.21,33.93,30.0,2831.0,862.0,3649.0,883.0,1.9668,152100.0
-118.22,33.95,42.0,3896.0,981.0,4496.0,993.0,3.153,150900.0
-118.23,34.11,35.0,4148.0,971.0,3220.0,892.0,3.3389,187100.0
-118.23,33.98,30.0,2562.0,959.0,3909.0,955.0,1.9929,150600.0
-118.23,33.96,44.0,3186.0,876.0,3913.0,842.0,3.0143,148200.0
-118.24,34.12,29.0,2904.0,892.0,3320.0,765.0,2.6111,168800.0
-118.24,34.06,19.0,2870.0,1021.0,3325.0,978.0,1.7395,162500.0
-118.25,34.14,13.0,3487.0,1131.0,3749.0,1072.0,2.1602,221900.0
-118.26,33.83,28.0,4112.0,861.0,3211.0,841.0,4.4539,192200.0
-118.26,33.82,28.0,5091.0,1074.0,4753.0,1033.0,3.6477,117400.0
-118.27,34.06,17.0,2124.0,1168.0,3915.0,1137.0,1.1346,137500.0
-118.27,33.8,28.0,4698.0,902.0,3287.0,881.0,4.8508,215900.0
-118.27,33.78,21.0,3354.0,1174.0,4426.0,1110.0,2.5262,167300.0
-118.28,34.03,41.0,1933.0,791.0,3121.0,719.0,1.8539,147500.0
-118.28,34.0,38.0,3335.0,921.0,3612.0,887.0,2.125,118800.0
-118.28,33.82,26.0,4586.0,1042.0,3680.0,1027.0,4.174,205100.0
-118.29,34.09,35.0,2624.0,1116.0,3548.0,1008.0,2.0132,198400.0
-118.29,34.06,27.0,2456.0,1111.0,4137.0,1104.0,1.5954,187500.0
-118.3,34.17,17.0,4041.0,1169.0,3309.0,1117.0,2.6016,222400.0
-118.3,34.09,36.0,2332.0,993.0,3155.0,927.0,2.2612,230400.0
-118.3,34.08,34.0,2501.0,1047.0,3326.0,970.0,1.8771,247500.0
-118.3,34.08,32.0,2880.0,1063.0,3646.0,1028.0,2.3846,258300.0
-118.3,34.01,48.0,4217.0,1095.0,3298.0,949.0,1.9152,122300.0
-118.33,33.94,31.0,3757.0,1102.0,3288.0,964.0,1.9309,137500.0
-118.33,33.93,37.0,4916.0,1134.0,3533.0,1035.0,3.2862,152300.0
-118.34,33.94,37.0,3107.0,903.0,3456.0,734.0,2.182,147500.0
-118.36,33.95,26.0,3231.0,1089.0,3193.0,1020.0,2.6535,177200.0
-118.37,33.94,29.0,2265.0,813.0,3425.0,781.0,2.3675,149400.0
-118.38,34.2,23.0,4138.0,1171.0,3911.0,1068.0,3.0125,181700.0
-118.39,34.28,24.0,4694.0,820.0,3566.0,777.0,4.4818,166200.0
-118.39,34.2,19.0,2012.0,732.0,3483.0,731.0,2.2234,181300.0
-118.39,34.2,17.0,2594.0,1028.0,3950.0,973.0,2.0348,177200.0
-118.41,34.25,18.0,3447.0,857.0,3663.0,817.0,3.2284,157100.0
-118.41,34.0,30.0,3550.0,934.0,3738.0,880.0,3.191,271200.0
-118.42,34.2,27.0,3201.0,970.0,3403.0,948.0,2.2377,231700.0
-118.45,34.3,35.0,4085.0,919.0,3988.0,906.0,3.4812,160200.0
-118.45,34.22,24.0,3442.0,1168.0,4625.0,1097.0,2.0699,183000.0
-118.45,34.18,22.0,2516.0,826.0,3350.0,713.0,2.0192,158300.0
-118.46,34.29,24.0,3668.0,890.0,3151.0,810.0,3.0526,183300.0
-118.47,34.29,18.0,4256.0,987.0,3401.0,955.0,4.2935,190000.0
-118.55,34.23,25.0,4409.0,1018.0,4579.0,1010.0,2.8727,245100.0
-118.59,34.47,5.0,538.0,98.0,8733.0,105.0,4.2391,154600.0
-118.9,34.3,13.0,5591.0,1013.0,3188.0,971.0,5.5925,208600.0
-118.92,35.26,20.0,3815.0,924.0,3450.0,920.0,2.0174,63700.0
-119.15,34.2,25.0,3445.0,898.0,5558.0,894.0,3.0972,169300.0
-119.17,34.16,17.0,5276.0,1020.0,4066.0,984.0,4.5828,205400.0
-119.17,34.15,18.0,2509.0,688.0,3129.0,677.0,2.6098,146100.0
-119.19,34.2,18.0,3620.0,852.0,3171.0,779.0,3.3409,220500.0
-119.19,34.17,35.0,4276.0,767.0,3295.0,708.0,4.2583,187300.0
-119.19,34.15,31.0,4175.0,1004.0,3310.0,954.0,3.1989,185400.0
-119.22,34.15,32.0,3152.0,596.0,3490.0,526.0,2.725,450000.0
-119.28,35.5,28.0,3107.0,782.0,3260.0,738.0,1.6944,58600.0
-119.55,36.61,14.0,3004.0,793.0,3535.0,735.0,1.586,56900.0
-119.75,36.72,22.0,3247.0,859.0,4179.0,881.0,1.3343,60800.0
-119.76,36.76,23.0,3800.0,1003.0,3786.0,917.0,1.4766,50600.0
-119.79,36.75,33.0,3161.0,934.0,3530.0,846.0,1.123,46700.0
-119.85,34.4,14.0,2307.0,650.0,5723.0,615.0,2.1652,37500.0
-120.45,37.79,8.0,2687.0,495.0,5087.0,385.0,3.1719,115400.0
-120.48,37.29,17.0,2266.0,693.0,3200.0,664.0,1.5635,60400.0
-120.59,37.39,16.0,4717.0,1119.0,3589.0,1017.0,2.1061,72800.0
-120.65,35.32,20.0,626.0,212.0,3574.0,261.0,1.0298,300000.0
-120.7,35.32,46.0,118.0,17.0,6532.0,13.0,4.2639,350000.0
-120.95,37.65,14.0,5200.0,1119.0,3221.0,1102.0,2.6964,107000.0
-121.04,37.68,18.0,5129.0,1171.0,3622.0,1128.0,2.0272,92700.0
-121.29,38.0,12.0,4038.0,1074.0,3440.0,942.0,1.9698,112300.0
-121.29,37.72,22.0,1630.0,404.0,4402.0,358.0,1.9792,63000.0
-121.3,38.02,16.0,2717.0,621.0,3343.0,643.0,2.5473,106300.0
-121.3,38.0,23.0,3706.0,1106.0,3785.0,1019.0,1.7774,100000.0
-121.3,37.92,28.0,3308.0,766.0,3201.0,720.0,1.7694,73900.0
-121.54,39.12,17.0,4251.0,899.0,3265.0,934.0,2.3496,65000.0
-121.61,36.68,37.0,3149.0,833.0,3456.0,788.0,2.8542,127600.0
-121.61,36.67,39.0,3260.0,821.0,3130.0,793.0,2.5224,119200.0
-121.62,36.69,11.0,4712.0,1098.0,5982.0,1105.0,2.5986,135700.0
-121.63,36.71,19.0,5015.0,1013.0,3251.0,940.0,3.9818,152900.0
-121.77,36.92,9.0,4934.0,1112.0,3198.0,977.0,3.5,194800.0
-121.81,37.33,4.0,5532.0,778.0,3651.0,770.0,7.2982,343000.0
-121.83,37.38,15.0,4430.0,992.0,3278.0,1018.0,4.5533,209900.0
-121.83,37.36,22.0,3936.0,860.0,3508.0,877.0,4.2312,183800.0
-121.83,37.35,31.0,2914.0,715.0,3547.0,645.0,3.7143,178600.0
-121.83,37.33,27.0,3127.0,610.0,3257.0,604.0,4.6333,173600.0
-121.83,37.32,21.0,4559.0,1163.0,5124.0,1124.0,3.2052,179000.0
-121.84,37.35,20.0,3375.0,867.0,4610.0,860.0,2.6894,182200.0
-121.85,37.36,15.0,3148.0,1116.0,3556.0,1037.0,3.0466,159600.0
-121.85,37.33,16.0,2987.0,874.0,4241.0,841.0,2.8024,127900.0
-121.88,37.33,36.0,1904.0,689.0,3561.0,632.0,2.0972,187500.0
-121.88,37.33,35.0,3300.0,1154.0,3120.0,1075.0,1.473,213600.0
-121.9,37.41,24.0,4759.0,921.0,3188.0,902.0,5.6344,228700.0
-121.95,38.03,5.0,5526.0,1102.0,3207.0,1012.0,4.0767,143100.0
-121.95,37.39,24.0,5230.0,934.0,3795.0,970.0,5.4228,264100.0
-121.97,38.35,17.0,5678.0,1116.0,3182.0,1135.0,3.7388,122000.0
-122.06,37.6,17.0,5159.0,832.0,3174.0,817.0,5.8704,234400.0
-122.06,37.0,14.0,1547.0,374.0,4731.0,348.0,2.4732,131300.0
-122.17,37.43,24.0,3924.0,1142.0,7174.0,950.0,4.0972,387500.0
-122.26,37.87,52.0,1087.0,371.0,3337.0,350.0,1.4012,175000.0
-122.27,38.12,42.0,5266.0,1167.0,3124.0,1025.0,2.7375,120000.0
-122.32,38.12,12.0,5382.0,928.0,3928.0,921.0,5.3785,150600.0
-122.37,37.81,26.0,5416.0,1045.0,4531.0,962.0,2.7909,250000.0
-122.42,37.72,42.0,4219.0,1125.0,3549.0,993.0,1.2387,212800.0
-122.47,37.66,18.0,4172.0,806.0,3226.0,790.0,5.7535,297900.0
-123.22,39.28,16.0,5569.0,1106.0,3148.0,1088.0,3.1455,142900.0
-124.15,41.81,17.0,3276.0,628.0,3546.0,585.0,2.2868,103100.0
-117.17,32.74,38.0,5054.0,1168.0,2366.0,1103.0,2.9422,289400.0
-117.98,33.67,7.0,5664.0,1174.0,2493.0,1101.0,5.8252,264700.0
-118.14,34.05,25.0,5478.0,1136.0,3062.0,1096.0,3.4118,341100.0
-118.2,33.8,42.0,4577.0,1146.0,2749.0,1094.0,2.5012,197500.0
-118.28,34.11,38.0,4453.0,1156.0,1830.0,1099.0,3.6181,495600.0
-118.36,34.09,33.0,3463.0,1170.0,1845.0,1134.0,2.0205,243800.0
-118.37,34.14,21.0,4670.0,1161.0,1914.0,1094.0,3.7986,367700.0
-121.74,38.56,18.0,3960.0,1151.0,2248.0,1144.0,1.7257,179100.0
-122.16,37.45,47.0,4234.0,1156.0,1808.0,1093.0,4.2297,425000.0
-116.98,32.77,29.0,3558.0,447.0,1097.0,445.0,8.093,379600.0
-117.0,33.29,17.0,2073.0,313.0,573.0,221.0,8.2531,419200.0
-117.01,32.99,8.0,3372.0,430.0,1536.0,448.0,8.4284,378300.0
-117.04,33.01,28.0,922.0,107.0,314.0,97.0,8.4721,342300.0
-117.05,33.01,17.0,3430.0,425.0,1468.0,433.0,10.6186,429300.0
-117.06,32.79,21.0,3787.0,492.0,1246.0,457.0,9.6023,391300.0
-117.06,32.79,17.0,2524.0,332.0,771.0,317.0,8.7604,331800.0
-117.07,33.07,8.0,2756.0,343.0,1045.0,340.0,8.5957,444100.0
-117.07,32.91,5.0,2234.0,256.0,894.0,253.0,10.3354,477600.0
-117.18,32.75,52.0,1504.0,208.0,518.0,196.0,8.603,459600.0
-117.19,34.03,20.0,856.0,124.0,395.0,145.0,10.8634,381800.0
-117.19,32.75,52.0,1495.0,230.0,459.0,190.0,8.1548,500001.0
-117.21,33.03,20.0,3370.0,433.0,1020.0,408.0,11.0911,500001.0
-117.21,33.02,26.0,3194.0,454.0,1032.0,406.0,10.156,500001.0
-117.23,33.01,18.0,3961.0,511.0,1541.0,470.0,11.1118,500001.0
-117.23,32.99,17.0,2718.0,326.0,1011.0,319.0,15.0001,500001.0
-117.23,32.81,22.0,3205.0,429.0,1083.0,410.0,8.1844,406300.0
-117.24,32.85,22.0,3479.0,448.0,1252.0,440.0,10.0707,500001.0
-117.25,32.86,30.0,1670.0,219.0,606.0,202.0,12.4429,500001.0
-117.25,32.84,19.0,1759.0,214.0,659.0,195.0,10.7751,500001.0
-117.26,32.96,36.0,1721.0,264.0,710.0,282.0,10.1768,500001.0
-117.26,32.83,24.0,1663.0,199.0,578.0,187.0,10.7721,500001.0
-117.31,32.82,42.0,2785.0,389.0,833.0,333.0,11.3074,500001.0
-117.35,33.96,25.0,2396.0,316.0,951.0,314.0,8.2405,235200.0
-117.44,33.96,29.0,124.0,22.0,50.0,18.0,12.5381,112500.0
-117.53,33.69,6.0,454.0,102.0,213.0,43.0,10.9704,483300.0
-117.58,33.6,5.0,5348.0,659.0,1862.0,555.0,11.0567,495400.0
-117.59,33.61,3.0,2993.0,429.0,991.0,390.0,10.0765,378200.0
-117.64,33.63,10.0,4814.0,643.0,1808.0,588.0,8.798,436600.0
-117.64,33.59,4.0,3274.0,383.0,1312.0,390.0,8.1611,348000.0
-117.65,34.14,9.0,3877.0,490.0,1815.0,490.0,8.4839,406700.0
-117.65,34.14,16.0,2196.0,287.0,949.0,289.0,8.6573,354000.0
-117.65,33.63,16.0,3388.0,425.0,1395.0,427.0,8.4471,351300.0
-117.65,33.48,6.0,1638.0,188.0,572.0,174.0,13.0502,500001.0
-117.66,34.15,25.0,3430.0,485.0,1284.0,438.0,8.5282,360100.0
-117.66,34.12,22.0,2272.0,278.0,933.0,305.0,8.8204,390500.0
-117.66,33.58,6.0,4186.0,515.0,1794.0,541.0,9.6986,357600.0
-117.67,33.49,10.0,366.0,61.0,128.0,61.0,8.163,250000.0
-117.68,33.59,8.0,2327.0,263.0,899.0,236.0,14.9009,500001.0
-117.68,33.59,12.0,3473.0,466.0,1569.0,450.0,8.8636,314000.0
-117.69,33.66,11.0,2630.0,327.0,1256.0,352.0,8.2953,350500.0
-117.69,33.55,4.0,1764.0,220.0,705.0,224.0,8.3275,384200.0
-117.71,33.64,14.0,2945.0,356.0,1293.0,335.0,8.111,308900.0
-117.71,33.54,7.0,4907.0,577.0,1883.0,556.0,10.4415,453800.0
-117.71,33.51,11.0,2198.0,252.0,883.0,281.0,13.1477,487000.0
-117.71,33.49,5.0,1680.0,254.0,617.0,231.0,8.583,397700.0
-117.73,33.49,31.0,5112.0,778.0,1530.0,648.0,10.3983,500001.0
-117.73,33.49,17.0,2168.0,290.0,654.0,279.0,9.8321,500001.0
-117.75,33.72,10.0,2464.0,347.0,1241.0,366.0,8.7603,362500.0
-117.76,33.86,14.0,3666.0,442.0,1400.0,433.0,10.1316,500001.0
-117.76,33.84,15.0,3764.0,510.0,1448.0,468.0,8.7124,410500.0
-117.76,33.72,11.0,4508.0,618.0,1993.0,573.0,10.4498,386100.0
-117.76,33.71,14.0,4321.0,582.0,2025.0,578.0,8.3634,355100.0
-117.76,33.53,24.0,2105.0,346.0,712.0,332.0,10.6349,500001.0
-117.76,33.53,18.0,3224.0,561.0,1310.0,580.0,8.4614,391900.0
-117.77,33.8,16.0,3973.0,483.0,1373.0,452.0,9.8074,417000.0
-117.77,33.76,19.0,3532.0,402.0,1200.0,426.0,11.0124,500001.0
-117.77,33.71,13.0,1939.0,247.0,928.0,244.0,8.1111,379800.0
-117.78,33.97,2.0,556.0,63.0,179.0,54.0,8.4411,500001.0
-117.78,33.76,25.0,2260.0,261.0,719.0,254.0,11.4537,500001.0
-117.79,33.77,23.0,3596.0,451.0,1292.0,458.0,8.5403,451300.0
-117.79,33.76,25.0,2037.0,252.0,796.0,249.0,11.0546,487200.0
-117.79,33.75,26.0,2955.0,377.0,1074.0,373.0,9.3845,500001.0
-117.79,33.75,26.0,2893.0,345.0,983.0,326.0,13.466,500001.0
-117.79,33.69,16.0,3067.0,396.0,1275.0,372.0,8.7385,340000.0
-117.79,33.68,10.0,2106.0,319.0,1002.0,332.0,8.735,375300.0
-117.8,33.83,17.0,2971.0,350.0,1180.0,346.0,11.1228,500001.0
-117.8,33.77,29.0,5436.0,707.0,2046.0,685.0,8.7496,349500.0
-117.8,33.67,5.0,2487.0,388.0,1147.0,397.0,8.284,302500.0
-117.8,33.64,8.0,4447.0,713.0,1680.0,705.0,8.8693,450400.0
-117.8,33.63,15.0,3236.0,451.0,1289.0,416.0,11.1121,493000.0
-117.81,33.88,19.0,2265.0,283.0,904.0,279.0,9.2327,461300.0
-117.81,33.82,20.0,2819.0,319.0,1019.0,319.0,12.2092,500001.0
-117.81,33.81,19.0,3154.0,390.0,1404.0,384.0,8.9257,431800.0
-117.81,33.66,16.0,1414.0,191.0,635.0,230.0,10.0757,383900.0
-117.81,33.64,4.0,1741.0,225.0,811.0,233.0,12.3411,500001.0
-117.81,33.64,16.0,2404.0,349.0,868.0,329.0,11.0138,442100.0
-117.81,33.63,17.0,4477.0,610.0,1798.0,612.0,8.1093,410400.0
-117.82,33.84,25.0,1788.0,203.0,676.0,217.0,10.1299,454300.0
-117.82,33.82,22.0,3173.0,372.0,1181.0,355.0,8.3637,500001.0
-117.82,33.81,19.0,2556.0,304.0,822.0,260.0,9.9055,456900.0
-117.82,33.64,18.0,1974.0,260.0,808.0,278.0,9.8589,500001.0
-117.83,34.15,20.0,2421.0,306.0,1023.0,298.0,8.0683,451500.0
-117.84,33.6,21.0,4281.0,582.0,1443.0,576.0,9.0519,500001.0
-117.85,34.08,23.0,1160.0,166.0,467.0,178.0,8.105,386200.0
-117.85,34.07,32.0,761.0,101.0,295.0,95.0,11.1077,500001.0
-117.85,33.62,18.0,729.0,105.0,316.0,108.0,10.3893,500001.0
-117.86,33.62,17.0,2975.0,371.0,1247.0,398.0,10.1989,500001.0
-117.86,33.61,15.0,3191.0,482.0,930.0,447.0,8.6001,500001.0
-117.87,34.06,25.0,3652.0,470.0,1525.0,484.0,10.1248,428500.0
-117.87,33.77,52.0,2512.0,356.0,978.0,365.0,8.0784,320300.0
-117.87,33.64,26.0,3521.0,455.0,1336.0,451.0,10.2849,500001.0
-117.87,33.62,8.0,1266.0,210.0,375.0,183.0,9.802,500001.0
-117.87,33.62,15.0,2209.0,275.0,735.0,274.0,15.0001,500001.0
-117.88,33.64,16.0,3615.0,570.0,1209.0,559.0,8.5574,392200.0
